time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ir,red
124643,-1092,15140,5184,-263,437,442,169571,83023
124783,-1392,15072,4904,-552,494,437,169567,83044
124925,-1360,15276,4928,-416,302,-46,169717,83003
125065,-1280,15108,4912,-37,336,-421,169493,82986
125205,-1348,15048,4968,26,244,-370,169552,83132
125345,-1320,15092,5124,-159,-69,-273,169575,83063
125485,-1304,15116,4996,-234,67,-204,169618,83064
125627,-1392,15092,4920,-302,203,-88,169668,82997
125767,-1476,15056,4916,-287,121,-72,169548,83057
125907,-1416,15080,4980,-196,22,-86,169569,83147
126047,-1368,14968,5164,-152,-163,20,169627,83088
126187,-1352,15124,5076,-129,-142,-36,169670,83103
126329,-1380,15088,5072,-80,-386,-229,169569,82988
126469,-1236,15076,5000,-37,-305,-237,169626,83082
126609,-1108,15092,5088,79,-149,-112,169598,83142
126749,-1204,15148,5256,-69,-44,51,169660,83122
126889,-1304,15184,4940,-299,186,53,169706,83128
127031,-1296,15032,4996,-270,391,72,169584,83065
127171,-1260,15160,4936,-189,174,94,169684,83068
127311,-1268,15088,4896,33,332,-90,169619,83155
127451,-1240,15052,4796,5,355,-170,169670,83154
127591,-1304,15168,4832,99,403,-96,169657,83100
127731,-1404,15124,5072,-338,-92,-120,169577,83103
127873,-1300,15064,5028,-598,-16,-200,169711,83076
128013,-1324,15156,4832,-125,231,-181,169662,83185
128153,-1492,15144,4916,-130,95,-183,169709,83181
128293,-1408,15084,4972,-286,256,-227,169563,83116
128433,-1388,14968,4972,-231,378,6,169555,83089
128575,-1464,15088,5044,-147,306,56,169731,83093
128715,-1552,14964,4848,-198,202,90,169667,83186
128855,-1584,15072,4836,117,-174,-139,169617,83180
128995,-1252,15192,4928,280,152,-201,169592,83129
129135,-1624,15176,4968,-230,-28,-146,169592,83125
129277,-1580,15140,4688,-283,-325,-247,169770,83124
129417,-1584,15048,4768,-57,95,-165,169620,83194
129557,-1684,15128,4912,-91,184,-207,169576,83191
129697,-1396,15188,4812,-368,22,-31,169587,83119
129837,-1468,15128,4736,-264,115,68,169609,83133
129979,-1676,15160,4892,-174,222,34,169795,83135
130119,-1568,15136,4864,-410,40,-120,169542,83180
130259,-1396,15128,5016,-357,-10,-55,169603,83224
130399,-1532,15080,4992,-186,85,-88,169622,83165
130539,-1496,15236,5044,-196,138,-28,169674,83140
130681,-1472,15104,5192,-220,130,-23,169672,83165
130821,-1536,15128,5024,-174,227,27,169609,83205
130961,-1596,14904,5080,-260,405,28,169616,83239
131101,-1268,14844,4624,185,395,-122,169647,83199
131241,-1744,15372,4880,282,-677,293,169503,83089
131383,-1856,15228,5176,-136,-112,-255,169621,83167
131523,-1260,15200,4848,-278,-122,-316,169601,83211
131663,-1468,15168,4980,-247,34,-120,169580,83255
131803,-1236,14948,4772,-362,-341,377,169480,83193
131943,-1404,15164,4908,-57,-257,76,169471,83127
132085,-1048,15216,4736,116,-3,-124,169635,83194
132225,-1316,15152,5040,-306,201,-321,169607,83246
132365,-1188,15108,4808,-435,-242,-53,169638,83266
132505,-1384,15156,4928,-257,-78,0,169501,83233
132645,-1220,14976,4964,-238,-197,-149,169558,83172
132787,-1272,15064,5108,-163,6,-59,169713,83241
132927,-1192,15100,5224,-322,57,33,169719,83270
133067,-1104,14988,4968,-268,-312,15,169614,83301
133207,-1188,15092,4856,103,-260,-132,169597,83258
133347,-1152,15240,5020,326,-148,-306,169654,83199
133489,-1336,15028,5308,-93,86,-140,169819,83271
133629,-1164,15192,4872,-246,94,-223,169788,83284
133769,-1192,15084,4760,-141,133,301,169671,83308
133909,-1348,15304,4988,-116,296,215,169751,83304
134049,-1292,15176,4808,-100,518,-341,169745,83273
134191,-1032,15184,4668,-408,-14,27,169924,83310
134331,-1224,15200,4680,-49,71,115,169808,83220
134471,-1284,15256,4932,-162,-223,-30,169778,83413
134611,-1168,15136,4720,-322,94,-143,169878,83301
134751,-1180,15240,4572,67,299,-12,169886,83338
134893,-1156,15436,5004,106,115,-47,170028,83283
135033,-1184,15084,4700,-608,-262,51,169885,83314
135173,-1212,15292,4700,135,124,-270,169904,83411
135313,-1088,15280,4744,-163,-355,-250,169991,83366
135453,-1172,15172,4928,-337,-571,-281,169996,83380
135595,-1132,15040,4812,-394,-688,-444,169885,83331
135735,-1280,15120,4872,198,17,-373,169997,83327
135875,-1228,15140,4892,259,-184,-614,169979,83391
136015,-1252,15136,4864,23,-367,-273,169999,83427
136155,-1324,15164,4884,-297,-330,-98,169998,83324
136295,-1156,15020,4672,-194,-344,-139,169879,83349
136437,-1204,15156,4816,-155,-280,-147,170044,83337
136577,-1192,14928,5012,-512,-840,0,170010,83346
136717,-872,15056,5548,197,1100,-209,169973,83408
136857,-1316,15268,5364,-531,2041,604,169877,83377
136997,-1320,15056,4684,-1400,896,961,169879,83383
137137,-1708,15356,4876,-962,515,-56,169853,83354
137279,-980,14252,4408,542,764,-430,170011,83359
137419,-1268,15548,5028,1990,434,-569,169787,83363
137559,-1464,14844,4820,-617,-1655,565,169706,83402
137699,-820,15364,4548,641,489,92,169834,83343
137839,-1296,15764,4724,-923,-1228,428,169760,83359
137981,-800,15080,4632,215,-861,-1185,169731,83322
138121,-412,15604,4832,-273,441,-96,169592,83356
138261,-1036,15272,4788,-224,1224,329,169672,83446
138401,-1008,15100,4724,159,150,-580,169763,83431
138541,-1088,15128,4996,-298,242,-563,169659,83372
138681,-1100,15004,4940,-87,1667,-95,169642,83325
138823,-1340,16208,4924,-568,390,314,169746,83395
138963,-2204,15124,4504,-1134,3267,780,169744,83416
139103,-1224,15368,4112,-1505,-1882,651,169561,83432
139243,-1164,15324,4660,1276,2198,-464,169682,83387
139383,-1888,15440,5124,-955,-883,177,169653,83400
139525,-416,14468,4692,960,-2196,-1753,169888,83420
139665,-536,15828,5880,-901,-2257,-567,169731,83339
139805,-544,14300,5408,-853,-1660,77,169795,83552
139945,-1116,14628,5824,1071,830,-1515,170015,83519
140085,-1640,15504,5308,-1074,-2243,-865,170024,83531
140227,-652,14848,4180,-259,-1744,463,170160,83479
140367,-1192,15336,5348,1495,-937,-245,170027,83508
140507,-1428,15456,5188,1083,-40,-246,169979,83569
140647,-892,14556,4604,842,746,67,170055,83555
140787,-472,15680,4760,-410,-4102,-671,170083,83544
140929,-460,15536,4328,-1608,-1121,458,169951,83490
141069,-408,15248,4408,143,664,134,170111,83504
141209,-516,15060,4540,71,743,464,170070,83548
141349,-224,15376,4640,494,1563,613,170146,83599
141489,-804,15628,4928,-1109,2266,-473,170115,83535
141629,-192,16160,4520,-1628,-308,-1198,170063,83437
141771,-1756,14660,4752,-1332,-2576,-396,170194,83522
141911,-420,14952,5776,-779,-10,-1125,170229,83572
142051,-416,14840,5996,-1388,-2593,-2419,170077,83583
142191,916,14004,6052,-278,-4134,-494,170086,83502
142331,-500,14880,6152,802,-29,1172,170131,83549
142473,-1508,15056,6408,128,-438,166,170393,83583
142613,-160,14712,5920,103,-1330,-380,170254,83493
142753,-716,14740,6192,-361,-152,38,170198,83700
142893,116,14632,5188,968,337,-693,170160,83563
143033,-204,15072,5776,457,-497,255,170089,83562
143175,32,15040,5488,-238,861,225,170071,83451
143315,-488,15016,5420,-408,1024,274,169967,83549
143455,-296,14896,5304,-392,-172,-106,169920,83606
143595,-124,14844,5388,-167,-88,98,169996,83586
143735,-212,14848,5560,-170,-574,-60,169936,83541
143875,204,14712,5780,-107,-256,-223,169830,83509
144017,56,14840,5736,-292,410,142,170009,83520
144157,-40,14792,5600,-150,489,-97,169924,83586
144297,4,14852,5616,-141,-11,-159,169828,83589
144437,92,14880,5612,-266,-80,130,169784,83553
144577,-8,14896,5588,-185,-124,-44,169795,83500
144719,92,15056,5688,-178,356,35,169973,83562
144859,-80,14932,5640,-194,125,-97,169792,83505
144999,284,14948,5716,-40,165,-123,169644,83632
145139,-60,14852,5684,-237,431,-18,169726,83528
145279,-96,14824,5580,-155,-120,-133,169716,83559
145421,168,14844,5620,-151,-8,-95,169777,83491
145561,-16,14948,5652,-91,984,-104,169644,83505
145701,-168,14892,5556,110,454,-204,169654,83582
145841,-120,14860,5852,-60,294,-118,169761,83577
145981,-168,14860,5568,-303,221,50,169783,83593
146123,-88,14900,5528,-111,-3,-103,169615,83525
146263,-120,14884,5440,-53,-44,56,169766,83528
146403,-44,14972,5644,-202,-2,-95,169728,83623
146543,-120,15016,5480,-120,235,-114,169799,83650
146683,-24,14904,5508,-141,93,-13,169651,83586
146823,-232,15060,5584,-38,111,-114,169737,83532
146965,-96,14864,5556,-294,313,-138,169929,83617
147105,-216,14956,5516,-328,263,68,169895,83622
147245,-476,14880,5492,-152,474,-164,169747,83713
147385,-196,14892,5632,-243,-74,-2,169838,83613
147525,-108,14948,5588,-231,132,-98,169868,83635
147667,-152,14892,5472,-214,-64,-20,169947,83581
147807,-60,14956,5652,-166,104,-98,169799,83594
147947,-176,14932,5716,-283,67,-35,169819,83688
148087,-264,14816,5572,-432,-480,31,169841,83656
148227,64,14880,5744,-143,-429,-44,169907,83680
148367,96,14920,5860,-304,61,-144,169774,83614
148509,20,14944,5768,-256,-15,-63,169962,83632
148649,120,14796,5612,-37,-28,-115,169887,83708
148789,-8,14944,5700,45,-38,-163,169976,83737
148929,116,14872,5688,-92,-107,-174,169892,83676
149069,136,14928,5716,-182,102,-130,169883,83610
149211,-48,14976,5584,-122,268,-147,170040,83684
149351,-220,14952,5624,-171,139,-196,169973,83675
149491,-48,15028,5508,-219,245,-131,169796,83788
149631,-208,14904,5640,9,47,-192,169815,83662
149771,-52,14960,5716,-323,12,17,169849,83704
149913,-92,15020,5532,-66,308,64,169884,83621
150053,-24,14848,5656,-314,-371,-82,169834,83697
150193,-24,14912,5784,-209,274,0,169824,83772
150333,-4,14840,5448,-279,-79,-22,169897,83779
150473,-40,14904,5696,-36,-29,-134,169877,83745
150613,0,14816,5576,-123,16,31,169815,83700
150755,136,14884,5508,-220,391,-101,170013,83716
150895,-80,14920,5676,-111,450,-131,169926,83782
151035,-20,14940,5564,-118,425,-105,169812,83800
151175,-128,14992,5584,-147,238,-63,169768,83735
151315,-40,14956,5752,-143,50,-173,169762,83668
151457,-116,14876,5580,-208,-196,-5,169945,83729
151597,0,14984,5620,-197,-39,-88,169768,83673
151737,-260,14868,5476,-141,248,-85,169760,83874
151877,-104,14924,5596,-146,1,-106,169866,83745
152017,-116,14836,5588,-123,74,-69,169903,83800
152159,-116,14936,5620,-192,-66,-45,169910,83709
152299,-132,14940,5624,-153,153,-99,169920,83783
152439,-180,14860,5628,-173,76,-137,169926,83869
152579,-104,14868,5620,-94,322,-106,170032,83851
152719,-84,14928,5640,-159,-9,-19,169958,83847
152859,-100,14928,5624,-158,112,18,169967,83825
153001,-388,15032,5984,-172,-192,-69,170242,83840
153141,-8,14912,5436,14,393,-135,170233,83975
153281,-280,14976,5676,-150,462,-157,170228,83958
153421,-108,15004,5628,-225,-51,-62,170096,83890
153561,20,14916,5640,-518,104,-24,169576,83632
153703,-52,14932,5676,-78,-579,-253,169429,83637
153843,-376,14884,5704,-186,318,17,168736,83444
153983,-476,14908,5472,-88,141,-186,168305,83423
154123,-264,14872,5392,93,-188,-417,168001,83233
154263,-492,15516,8140,152,435,911,168628,83696
154405,8,14804,5480,-142,167,-14,169830,83799
154545,-176,14984,6092,-338,401,-53,169751,83804
154685,24,14864,5308,-730,2586,465,169772,83889
154825,688,15028,5692,105,1290,413,169771,83869
154965,-8,14944,5008,392,-1666,-857,169774,83818
155105,-144,14976,5832,-395,-7,299,169822,83843
155247,-184,14944,5416,71,-558,-309,170051,83827
155387,148,14964,5704,-95,-157,-80,169805,83870
155527,-168,14892,5504,-338,317,-63,169820,83934
155667,0,14956,5556,-150,-154,-188,169894,83864
155807,-44,14940,5472,-263,158,82,169879,83891
155949,0,14944,5480,-190,-93,-146,169981,83854
156089,60,15012,5708,-101,290,-184,169811,83843
156229,12,14888,5484,-165,340,-130,169855,83947
156369,-72,14808,5536,-72,-8,-79,169862,83923
156509,60,15032,5676,-139,64,13,169902,83893
156649,-32,14916,5388,-210,376,-22,169687,83829
156791,-404,14888,5460,-30,-178,-146,169827,83867
156931,156,14924,5556,-71,-323,-262,169770,83886
157071,40,14984,5568,-370,489,65,169738,83951
157211,-256,15000,5412,-186,-263,-89,169736,83837
157351,-24,14996,5556,-203,-171,-81,169707,83876
157493,0,14900,5620,-250,63,-77,169855,83865
157633,96,14872,5488,-125,91,-76,169868,83894
157773,-36,14900,5560,-174,178,-19,169835,83968
157913,92,14956,5544,-175,57,-99,169761,83948
158053,76,14896,5696,-97,74,-150,169808,83929
158193,8,14920,5596,-208,118,-41,169813,83905
158335,-12,14904,5664,-87,191,-141,169989,83940
158475,96,15000,5544,-128,222,1,169807,83955
158615,-20,14920,5488,-197,489,-62,169765,83983
158755,-68,14984,5532,-77,-11,-173,169838,83934
158895,-28,14900,5568,-242,161,55,169815,83935
159037,-108,14948,5532,-128,361,-65,169795,83911
159177,24,14968,5556,-259,260,-9,169711,83888
159317,-196,14924,5496,-293,302,-22,169738,84002
159457,-84,14944,5520,-171,-429,-131,169771,83947
159597,164,14960,5740,-242,-167,-40,169677,83928
159739,-16,14996,5616,-281,250,-21,169752,83864
159879,32,14844,5576,-230,-43,-113,169851,83934
160019,-52,14856,5556,-91,147,-121,169832,83997
160159,128,14952,5752,-144,-101,-155,169749,83989
160299,104,14892,5732,-237,187,8,169814,83946
160439,60,14924,5572,-139,-6,-111,169826,83924
160581,100,14908,5592,-188,20,-70,169988,83956
160721,28,14888,5644,-55,-122,-85,169833,83987
160861,116,14960,5708,-155,16,-24,169825,84047
161001,128,15000,5620,-234,125,-135,169910,83979
161141,132,14896,5604,-152,51,14,169941,84003
161283,-4,14728,5484,-189,281,-38,170038,83958
161423,16,14936,5616,-189,106,8,169821,83920
161563,168,14892,5472,-58,-54,-157,169880,84042
161703,140,14936,5616,-68,267,-99,169869,84020
161843,-64,14916,5468,-119,221,-145,169857,84002
161985,56,14904,5536,-200,-79,-41,169747,83936
162125,56,14916,5608,-252,-215,-85,169905,83940
162265,16,14888,5492,-241,-69,-21,169921,84046
162405,128,14912,5704,-131,109,-100,169992,84071
162545,136,14936,5692,-188,-16,-27,169863,84026
162685,132,14880,5680,-272,-42,-42,169923,84002
162827,124,14944,5616,-256,31,-38,170135,84048
162967,320,14984,5512,-36,-10,19,170084,84012
163107,-400,14976,5132,955,-453,951,169954,84085
163247,-8,14464,6020,8,3412,-1243,170052,84072
163387,1024,15448,4724,-846,-2093,23,169895,84011
163527,504,15572,5044,-620,163,1236,169938,83986
163669,172,14972,5548,-783,-1282,968,169938,83941
163809,652,14296,5480,-304,1665,399,169822,84025
163949,1656,14812,5800,44,-1970,197,169901,84063
164089,1280,14968,5896,227,-1017,681,169954,84045
164229,1240,14992,5696,423,690,309,170024,84004
164371,1984,15068,5824,-509,327,-221,170022,84013
164511,1464,14828,5180,-277,805,79,169955,83990
164651,1268,14928,5632,-110,158,-77,169984,84164
164791,1264,14824,5616,-377,93,-53,170065,84060
164931,1132,14844,5616,-116,222,-94,169939,84021
165073,1420,14984,5708,-55,-183,-160,170021,83951
165213,1408,14844,5656,-238,715,-171,170040,84054
165353,992,14892,5456,-34,497,-238,170063,84145
165493,876,14904,5600,-489,-383,-340,170047,84091
165633,1144,14784,5436,15,-127,-262,169932,84030
165773,1460,14936,5472,84,-211,143,170010,84009
165915,1240,14964,5436,95,115,29,170181,84067
166055,1164,15036,5428,-138,19,-8,170130,84096
166195,1396,14948,5392,-209,-569,-235,169971,84098
166335,1424,14944,5280,-197,-389,-13,170030,84026
166475,1352,14880,5132,126,-1124,-127,170008,84060
166617,1892,15028,5620,350,-385,-395,170158,84004
166757,1544,15260,5300,-376,888,13,170125,84070
166897,1176,14500,4608,-113,-838,-466,170003,84165
167037,2248,15336,6036,1134,912,-644,170071,84154
167177,1392,15144,5476,-237,5643,566,170090,84122
167317,704,15192,4160,-205,4423,998,170147,84083
167459,48,15552,4436,784,2766,521,170169,84080
167599,-4,15360,4580,1046,2627,-744,170045,84020
167739,-40,15524,4368,91,1136,-379,170111,84168
167879,-248,15228,4124,-323,-588,204,170175,84152
168019,148,15516,4520,643,-110,-528,170172,84124
168159,-136,15404,4252,-472,1238,135,170086,84106
168301,108,15280,3992,-250,1016,443,170250,84118
168441,-236,15224,4352,315,698,346,170230,84147
168581,68,15440,4608,-793,-1035,504,170183,84220
168721,-648,15672,4496,-1342,-1078,233,170174,84113
168861,276,15364,4352,-279,-1013,-826,170140,84132
169003,472,15024,4816,-17,-1968,-474,170248,84091
169143,-60,15648,4500,-704,-293,-233,170295,84157
169283,84,14996,4360,703,-754,-458,170204,84194
169423,460,15404,5152,212,41,-238,170158,84185
169563,304,15260,4508,-746,1248,427,170208,84160
169703,4,15252,4712,-432,420,-138,170223,84150
169845,388,15416,4636,-236,-377,-192,170362,84154
169985,480,15236,4856,-203,-160,-132,170206,84176
170125,504,15228,4876,-157,-371,139,170207,84211
170265,380,15304,4740,-311,237,31,170298,84189
170405,96,15256,4576,-35,-295,-68,170304,84205
170547,880,15260,4708,106,-143,-191,170325,84176
170687,428,15324,4828,-427,822,201,170246,84132
170827,340,15288,4552,-53,464,-174,170213,84273
170967,452,15248,4736,-371,500,-22,170181,84185
171107,184,15208,4696,60,285,-147,170070,84166
171249,324,15260,4752,-164,6,-29,169997,84144
171389,160,15200,4792,-269,90,-188,170097,84142
171529,356,15264,4780,-37,-365,-123,170037,84217
171669,276,15248,4740,-146,566,-97,170020,84217
171809,184,15328,4696,-185,27,-174,169967,84167
171949,416,15196,4932,-177,78,-171,169972,84113
172091,248,15268,4664,-310,311,115,170157,84185
172231,112,15192,4732,-48,-92,-173,170067,84163
172371,328,15332,4788,-158,-32,-47,169932,84262
172511,388,15236,4760,-162,255,-192,170070,84174
172651,284,15304,4724,-42,88,16,170036,84189
172793,408,15416,4728,-192,259,-52,170259,84212
172933,264,15292,4576,-213,409,-82,169975,84148
173073,204,15232,4788,-74,-194,-70,170055,84305
173213,384,15348,4880,-237,-56,27,170119,84246
173353,424,15296,4640,-211,-34,10,170170,84297
173495,464,15272,4876,-210,-44,-42,170048,84206
173635,440,15200,4708,-290,326,-57,170175,84235
173775,448,15296,4792,-176,208,-62,170114,84318
173915,340,15308,4732,-264,399,-48,170164,84337
174055,296,15160,4808,-99,108,-160,170039,84252
174195,524,15220,5016,-30,-77,-130,170032,84214
174337,296,15304,4800,-276,774,-172,170168,84257
174477,72,15232,4568,-142,24,-191,170090,84291
174617,388,15168,4912,31,-559,-186,170035,84313
174757,316,15284,4804,-266,158,8,170043,84283
174897,240,15228,4740,-65,-39,-92,170102,84248
175039,344,15256,4792,-147,-63,-30,170312,84303
175179,288,15360,4728,-246,253,39,170270,84307
175319,332,15232,4748,-83,-249,-29,170141,84375
175459,476,15268,4800,-292,340,-16,170274,84300
175599,164,15212,4780,-153,197,-3,170247,84337
175741,472,15252,4900,-21,-26,-110,170435,84352
175881,292,15264,4728,-190,296,11,170287,84246
176021,372,15352,4792,-136,297,-76,170251,84448
176161,400,15240,4744,-134,677,-76,170293,84345
176301,252,15212,4640,10,271,-182,170312,84339
176443,272,15240,4912,-22,43,-106,170313,84278
176583,148,15280,4668,-284,129,-9,170258,84304
176723,228,15316,4720,-133,-18,-180,170268,84394
176863,236,15272,4744,-74,-114,-68,170331,84390
177003,336,15328,4836,-127,236,-52,170353,84352
177143,200,15296,4696,-229,137,-56,170296,84354
177285,96,15268,4796,-304,193,-20,170479,84353
177425,340,15264,4852,-214,122,-22,170423,84400
177565,276,15200,4764,-128,126,-93,170409,84433
177705,276,15252,4844,-216,40,-17,170340,84386
177845,204,15300,4704,-152,81,-90,170401,84320
177987,276,15236,4772,-198,49,-77,170536,84399
178127,244,15384,4748,-210,158,-83,170518,84360
178267,352,15308,4768,-138,-78,-93,170353,84464
178407,236,15312,4788,-181,189,-126,170425,84396
178547,228,15200,4760,-258,343,-49,170432,84394
178689,224,15340,4672,-207,197,-96,170545,84363
178829,288,15180,4720,-130,130,-127,170329,84343
178969,128,15264,4804,-125,60,-113,170347,84440
179109,200,15252,4772,-173,218,-93,170385,84392
179249,152,15256,4796,-98,111,-104,170443,84421
179391,168,15252,4776,-216,20,-56,170318,84370
179531,144,15216,4696,-120,20,-115,170440,84357
179671,160,15296,4676,-173,-30,-74,170381,84443
179811,208,15204,4716,-148,-20,-131,170444,84469
179951,168,15208,4844,-161,126,-102,170316,84413
180091,116,15268,4884,-177,120,-101,170364,84368
180233,168,15224,4840,-73,-11,-134,170543,84434
180373,128,15216,4792,-43,-107,-48,170555,84400
180513,284,15320,4840,-152,42,-84,170326,84524
180653,128,15180,4776,-192,134,-68,170467,84453
180793,272,15312,4748,-124,194,-20,170474,84461
180935,136,15268,4704,-156,257,-46,170621,84436
181075,248,15212,4736,-172,-103,-140,170435,84445
181215,216,15232,4796,-98,171,-36,170475,84544
181355,288,15356,4884,-161,516,-7,170563,84546
181495,-36,15248,4612,-272,403,-62,170615,84507
181635,272,15220,4736,-185,-8,-195,170452,84477
181777,248,15276,4740,-224,157,33,170605,84463
181917,108,15260,4824,-195,378,-47,170510,84521
182057,224,15248,4776,-103,-270,-199,170517,84557
182197,260,15212,4896,-116,140,-111,170399,84512
182337,68,15252,4856,-156,-97,-33,170403,84474
182479,212,15344,4652,-170,26,-120,170596,84497
182619,104,15296,4708,-170,-28,-121,170579,84452
182759,252,15256,4816,-128,-78,-68,170459,84606
182899,208,15300,4800,-292,511,35,170545,84530
183039,132,15292,4748,-117,-144,-134,170575,84552
183181,260,15240,4792,-149,267,-68,170684,84490
183321,124,15296,4708,-56,-184,-109,170644,84544
183461,284,15252,4864,-225,54,-25,170586,84633
183601,88,15232,4668,-85,-267,-130,170688,84633
183741,372,15300,4876,-139,35,-74,170720,84601
183881,172,15168,4748,-106,274,-82,170680,84602
184023,232,15228,4796,-164,476,-60,170797,84574
184163,68,15344,4700,-156,221,-72,170696,84623
184303,232,15196,4748,-227,246,-42,170693,84664
184443,156,15220,4736,-174,333,-151,170640,84597
184583,152,15324,4764,-126,166,-140,170559,84522
184725,136,15156,4908,-121,196,-71,170693,84598
184865,92,15168,4768,-233,54,-74,170617,84561
185005,180,15312,4864,-45,-103,-213,170603,84668
185145,180,15304,4808,-190,195,-71,170607,84561
185285,112,15252,4864,-111,-63,-173,170646,84604
185427,208,15220,4744,-124,266,-27,170816,84593
185567,148,15376,4700,-122,-85,-48,170749,84579
185707,280,15232,4688,-134,167,-24,170711,84684
185847,48,15264,4720,-75,-17,-30,170743,84655
185987,276,15352,4716,-157,55,-26,170799,84682
186129,152,15264,4652,-131,11,-94,170890,84612
186269,328,15296,4756,-130,24,-77,170811,84662
186409,108,15176,4736,-261,371,-17,170743,84718
186549,276,15312,4800,-182,-5,-16,170766,84710
186689,192,15228,4708,-181,625,-17,170769,84677
186829,216,15256,4660,-119,125,-44,170588,84593
186971,224,15224,4772,-282,207,-48,170724,84622
187111,168,15284,4784,-233,199,-11,170643,84633
187251,160,15220,4852,-129,-226,-99,170607,84680
187391,160,15316,4776,-154,-77,-111,170557,84626
187531,180,15336,4820,-204,-88,-60,170621,84609
187673,312,15228,4780,-231,78,-90,170777,84627
187813,108,15204,4736,-209,-92,-86,170758,84577
187953,240,15296,4940,-184,-90,-169,170656,84733
188093,284,15224,4892,-221,198,-110,170690,84662
188233,236,15272,4904,-174,139,-171,170687,84667
188375,96,15248,4780,-95,188,-101,170812,84625
188515,156,15268,4896,-44,-123,-238,170766,84644
188655,160,15256,4700,-188,185,-114,170716,84755
188795,120,15188,4668,-64,43,-202,170777,84736
188935,252,15252,4808,-42,31,-140,170866,84711
189075,8,15200,4700,-189,425,-36,170760,84659
189217,-108,15240,4744,-156,-184,-70,170823,84665
189357,240,15256,4780,-309,164,-7,170750,84693
189497,24,15216,4664,-232,295,-63,170713,84723
189637,-12,15276,4884,-31,-59,-78,170689,84617
189777,160,15288,4688,-155,41,-36,170624,84639
189919,64,15200,4688,-146,-250,-140,170731,84612
190059,176,15224,4836,-220,71,-35,170730,84651
190199,-4,15304,4808,-120,160,-94,170654,84719
190339,128,15328,4784,-149,-90,-32,170716,84707
190479,72,15268,4756,-206,139,-24,170762,84686
190619,24,15188,4792,-133,-136,-70,170773,84726
190761,276,15256,4912,-184,60,-24,170859,84688
190901,72,15328,4680,-168,106,19,170804,84734
191041,164,15324,4772,-115,-50,-171,170797,84783
191181,100,15224,4760,-190,-111,-112,170903,84764
191321,248,15300,4828,-52,-132,-197,170770,84722
191463,72,15228,4796,-259,726,-11,170946,84745
191603,-24,15252,4576,-171,287,-118,170842,84701
191743,96,15204,4856,-113,20,-183,170862,84806
191883,184,15188,4872,-269,275,-24,170733,84745
192023,-24,15264,4972,-169,310,-98,170723,84746
192165,4,15136,4916,-168,153,-80,170698,84699
192305,68,15244,4684,-194,61,-71,170819,84685
192445,32,15212,4864,-96,-5,-139,170612,84750
192585,48,15220,4756,-96,29,-115,170692,84772
192725,152,15340,4716,-216,162,-120,170761,84755
192865,-52,15312,4748,-89,157,-111,170819,84752
193007,148,15164,4680,-68,-142,-45,170853,84722
193147,80,15228,4760,-118,109,-15,170808,84726
193287,116,15284,4772,-162,31,-36,170905,84842
193427,76,15312,4624,-93,-77,-99,170967,84814
193567,152,15288,4780,-151,122,-73,170832,84804
193709,-28,15284,4664,-262,349,58,170868,84793
193849,92,15216,4692,-77,-67,-87,171026,84770
193989,112,15332,4828,-2,-20,-82,170989,84871
194129,56,15304,4588,-428,579,74,170866,84855
194269,-56,15284,4708,-99,-116,-207,170867,84814
194409,172,15224,4736,-248,142,-152,170844,84738
194551,52,15288,4800,-122,102,-147,170978,84797
194691,112,15156,4764,-236,508,-66,170768,84739
194831,-172,15208,4696,-125,263,-133,170750,84834
194971,96,15328,4804,5,-444,-212,170858,84756
195111,80,15208,4828,-208,178,-153,170930,84814
195253,-160,15268,4844,-220,418,-118,170964,84790
195393,-80,15248,4692,-131,185,-85,170933,84777
195533,156,15328,4800,-135,-186,-75,170932,84926
195673,-68,15292,4780,-336,476,40,171048,84830
195813,-84,15316,4728,-75,-191,-108,170960,84824
195955,72,15268,4684,-176,95,29,171062,84813
196095,20,15304,4696,-127,-41,-105,171053,84818
196235,-136,15364,4768,-127,308,-88,171170,84953
196375,-72,15204,4740,-99,251,-76,171152,84895
196515,24,15244,4728,-154,235,38,171127,84908
196657,-104,15256,4764,-202,157,-100,171091,84854
196797,-96,15244,4812,-181,-45,-16,171191,84853
196937,36,15216,4760,-129,169,-85,171064,84920
197077,-80,15312,4744,-228,276,-59,171004,84923
197217,-52,15300,4720,-172,9,-144,170988,84865
197357,-4,15300,4780,-189,138,-72,171009,84814
197499,-36,15264,4876,-152,-219,-174,171152,84844
197639,-160,15288,4780,-194,78,-59,171016,84819
197779,-8,15224,4780,-114,-53,-178,171056,84997
197919,40,15252,4780,-165,145,-59,171161,84917
198059,-128,15240,4796,-126,180,-130,171171,84905
198201,-52,15244,4760,-169,-69,-70,171086,84830
198341,-108,15300,4840,-201,2,-53,171253,84882
198481,48,15232,4864,-142,145,-33,171209,84974
198621,8,15244,4684,-159,106,-118,171245,84984
198761,44,15280,4896,-155,162,-61,171133,84926
198901,-20,15188,4804,-171,144,-92,171189,84869
199043,40,15252,4748,-162,308,-98,171315,84943
199183,-64,15152,4724,-209,328,-59,171257,84911
199323,-76,15288,4708,-175,367,-82,171075,85010
199463,-84,15228,4836,-243,201,-120,171126,84881
199603,-68,15208,4764,-256,-24,-120,171093,84909
199745,-72,15232,4824,-132,-100,-171,171155,84850
199885,-212,15252,4836,-209,217,-61,171046,84897
200025,-276,15144,4772,-167,110,-149,171027,84982
